answer	query	num	Query	UserId	ChatsQuantity	BotAnswer	BotHelp	Len	SbertScore	OldMouseRelevant	OldMouseScore	MouseRelevant	MouseScore
Да, обязано.  Сотруднику, который заболел или получил травму после увольнения, больничное пособие выплачивайте только в одном случае   болезнь наступила или травма получена в течение 30 календарных дней со дня увольнения. У вашей организации отсутствует обязанность проверять - работает ли сотрудник у другого работодателя или он стоит на учете в центре занятости.  Сумму пособия, которую нужно выплатить сотруднику, можно возместить за счет ФСС. Оплачивайте пособие по общим правилам: первые три дня за счет организации, остальное за счет ФСС. Такие правила установлены в части 3 статьи 13 и части 2 статьи 4.6 Закона от 29.12.2006 № 255-ФЗ. Независимо от стажа пособие выплачивайте в размере 60 процентов среднего заработка.  Оплачивайте больничный листок, который выдан бывшему сотруднику в течение 30 календарных дней после его увольнения, только если:    бывший сотрудник представил больничный листок с диагнозом  заболевание  или  травма ;  заболел или получил травму сам сотрудник, а не его ребенок или родственник.   Об этом сказано в части 2 статьи 5 и части 3 статьи 13 Закона от 29.12.2006 № 255-ФЗ.  Материалы Системы Главбух по вашему вопросу:  https://www.1gl.ru/#/document/86/177411/ 	Здравствуйте. Сотрудник уволился 29.11.2019. 27.12.2019 он заболел и открыл больничный, а 22.01.2020 г. больничный был закрыт и бывший сотрудник сдал больничный в бухгалтерию. 15.01.2020 сотрудник подал заявление на биржу труда и 24.01.2020 был признан безработным, ему было начислено пособие с 15.01.20 г. Вопрос обязано ли предприятие оплачивать бывшему сотруднику больничный, если да то в каком размере и какие документы ещё могут потребоваться? Спасибо.  Человек получил пособие как безработный с 15.01., но в этот период он был на больничном. Получается он 2 раза получит деньги, по больничному за период с 27.12.19 по 22.01.20 и как безработный с 15.01.2020?	979	Добрый день! Подскажите, пожалуйста, предоставляется ли вычет на ребенка в день увольнения после больничного. День увольнения 01 число месяца.	3354645	1	0	0	19	0.92385733127594	Ложь	0.768238067626953	Ложь	0.8024641275405884
По вопросу перевода сотрудника на постоянное место работы В рассматриваемой ситуации оформить переход временного сотрудника на постоянное место работы нужно на следующий день после увольнения прежнего основного работника, который находится в отпуске. Обусловлено это тем, что до дня увольнения за сотрудником сохраняется место работы (должность). При этом два сотрудника не могут занимать одну ставку, если им установлена нормальная продолжительность рабочего времени. Например, если дата увольнения сотрудника 10 ноября 2021 года, то переход временного работника на постоянное место работы оформите с 11 ноября 2021 года. Материалы Системы Главбух по вашему вопросу:  https://www.1gl.ru/#/document/16/51959/  https://www.1gl.ru/#/document/86/333573/ 	Здравствуйте. Подскажите, пожалуйста, какая дата перевода сотрудника на постоянное место работы во время очередного отпуска в связи с увольнением основного сотрудника? Дата выхода из отпуска, или дата, следующая за увольнением основного работника. Временный работник подписать может документы после выхода из отпуска. 	980	Подскажите ,пожалуйста,По какой статье нужно уволить временно принятого работника , в связи с выходом основного работника с декретного отпуска?	3071406	1	0	0	19	0.986444056034088	Правда	0.938229024410248	Правда	0.9357349872589111
Дебет 84    Кредит 09   списаны с учета отложенные налоговые активы;  Дебет 77    Кредит 84   списан остаток отложенных налоговых обязательств.  Более подробно об этом Вы можете узнать, перейдя по ссылке:  https://www.1gl.ru/#/document/189/199919/ 	добрый день! ООО сначала была на ОСНО, потом перешла на УСН 6%. В балансе остались сальдо по счетам 09 по Дт 20 тыс.руб. По Дт 19 счета - 2 тыс.руб. По кт 77 счета = 1200. Как их можно закрыть? 	981	Добрый день! Подскажите, пожалуйста, как закрыть остатки по счетам 77 и 09 в связи с переходом на УСН? Спасибо!	4538781	1	0	0	19	0.865685284137726	Правда	0.975106835365295	Правда	0.9683789610862732
На дату вступления в силу решения суда в бухучете отразите проводки:  Дебет 76 Кредит 91-1   начислены пени;  Дебет 76 Кредит 91-1   возмещение расходов на юриста и уплаты госпошлины.  На дату получения денег сформируйте проводку:  Дебет 51 Кредит 76   поступление сумм пени, возмещения расходов на юриста и госпошлины.  Материалы Системы Главбух по вашему вопросу:  https://vip.1gl.ru/#/document/16/58278/       	Добрый день. Прошу написать проводки по ситуации. Контрагент неоплатил за работы. подали в суд. выиграли. суд присудил выплатить пени в размере 10313, расходы на юриста 10000, возмещение расходов по оплате госпошлины 33364. дата решения 02,07,19. Судебные приставы взыскали задолженность и мы получили выплаты пени, расходы, госпошлину, кроме задолженности в декабре 19 года. Напишите пожалуйста проводки по начислению и получению данных цифр, и также какая дата должна быть в начислении. спасибо 	982	Должник- собственник помещения по решению суда оплатил УК долг, пени и госпошлину. Бух проводки при получении госпошлины и пени	2239853	1	0	0	19	0.990402638912201	Правда	0.968209624290466	Правда	0.9702679514884949
Да, может, если допущена ошибка.  Для начала запросите сверку в ПФР до 01.01.2017г. В случае, если какие-то расхождения есть - урегулируйте задолженность через ПФР и предложите направить уточненные сведения в налоговую.  Механизм корректировки сведений в совместных письмах ФНС и ПФР от 13 октября 2017 ФНС России № ГД-4-8/20655, ФСС России № 02-11-10/06-02-4386П, от 4 октября 2017 ПФР № НП-30-26/15844, ФНС России № ГД-4-8/20020, от 15 сентября 2017 ФСС России № 02-11-10/06-02-3959П, ФНС России № ЗН-4-22/18490, от 6 сентября 2017 ПФР № НП-30-26/13859, ФНС России № ЗН-4-22/17710.     Бездействие (необоснованные действия) ПФР можно обжаловать в суде.        Более подробно об этом Вы можете узнать, перейдя по ссылке:  Подробнее об этом в рекомендациях Системы Главбух:  Кто взыскивает недоимку по страховым взносам за периоды до 2017 года     Как вернуть или зачесть переплату по страховым взносам в ИФНС за периоды до 2017 года     Материалы Системы Главбух по вашему вопросу:  https://vip.1gl.ru/#/document/189/772984/2e4b68b1-8264-4ac2-a166-ff1301a0cd3b 	Добрый день. У ООО перед ИФНС числилась небольшая задолженность по взносам и большая переплата по пени по страховым взносам на обязательное пенсионное страхование за расчетные периоды, истекшие до 1 января 2017г. , На перезачет ИФНС ответило отказом, т.к данные на 1 января были переданы ПФР. Сумму задолженности по взносам организация погасила. Организация обратились в ПФР о подтверждении суммы задолженности на 1 января 2017г. В результате сверки, ПФР 22.09.2020 направило в ИФНС новые сведения , где суммы по налогам значительно выше, объяснив что первичные данные на 1 января 2017г. были не правильными и ошибочными. Согласно справкам о состоянии расчетов по налогам и сборам за периоды 2017-2020г числилась одна сумма задолженности, а в последней справке сумма задолженности увеличилась. ИФНС выставило требование по уплате налога и пени за периоды с 2017 по 2020г. Может ли организация оспорить или уменьшить сумму пеней по страховым взносам, за расчетные периоды до 1 января 2017г. ? Ведь согласно справкам о сотоянии расчетов по налогам за периоды 2017,2018,2019 и 7 мес.2020г числилась др.сумма ? Прошу мой вопрос адресовать экспертной поддержке.	983	"Здравствуйте. Нас попросили подготовить ""сведения о погашении задолженности по страховым взносам"". Не понятно, что это за справка/документ. Можете подсказать?"	17943363	1	0	0	19	0.850775539875031	Ложь	0.855842232704163	Ложь	0.7933699488639832
По вопросу 1. Можем ли мы принять сотрудника по основному месту работы в качестве разнорабочего на 0,5 ставки, и по внутреннему совместительству электросварщиком на 0,5 ставки? Принять сотрудника по основному месту работы на неполное рабочее время (0,5 ставки) возможно. При этом нельзя принять на 0,5 ставки, если сотрудник будет выполнять вредную работу большее количество часов в день.  Учитывайте, что сотрудникам, занятым на работах с вредными условиями труда 3 или 4 степени, работодатель обязан установить сокращенное рабочее время: не более 36 часов в неделю (ст. 92 ТК).  Вы ссылаетесь на позицию Верховного суда по дополнительным тарифам (определение Верховного суда от 19.12.18 № А48-5108/2017). Эта позиция не является основанием для лишения сотрудника с вредными условиями всех льгот. По вопросу 2. В таком случае сколько часов поставить в табеле? По основному месту -4 часа, по совместительству 3,6 (сокращенное время 36 часов т.е. 7,2/2)? За работу во вредных условиях труда 3 или 4 степени, работодатель обязан установить сокращенное рабочее время - 36 часов в неделю (ст. 92 ТК).  Предположим фактически сотрудник занят по основному месту - 4 часа, а по совместительству во вредных условиях 3,6 часа. Тогда в табеле указывайте это кол-во отработанных часов.     По вопросу 4. Полагается в данном случае работнику сокращенная рабочая неделя 36 часов, дополнительный отпуск?  До проведения спецоценки работодатель принимает решение самостоятельно. Организация обязана провести спецоценку на рабочем месте не позже чем через 12 месяцев после того, как введет его в эксплуатацию (ст.17 Закона № 426-ФЗ). При этом если работодатель принял работника на неоцененное рабочее место, которое впоследствии окажется вредным, сотрудник имеет право на получение льгот с того момента, как фактически начал работать на вредном для здоровья рабочем месте (ст.117, 147, 219 ТК РФ).  До проведения спецоценки проверьте должность или вид работ сотрудника по спискам производств с вредными условиями труда, работа в которых дает право на дополнительный отпуск.  Разделом XXXIII  Общие профессии  Списка № 1 от 26.01.1991г. поименованы электрогазосварщики, занятые на резке и ручной сварке, на полуавтоматических машинах, а также на автоматических машинах с применением флюсов, содержащих вредные вещества не ниже 3 класса опасности.  Продолжительность рабочего дня не влияет на право на сокращенный день и на дополнительный отпуск. Об этом говорится в статье 117 ТК. Предоставьте дополнительный отпуск сотруднику при неполной занятости в полном объеме.        Обоснование в материалах Системы Главбух:  https://vip.1gl.ru/#/document/86/121582  https://vip.1gl.ru/#/document/12/254722  https://vip.1gl.ru/#/document/12/210810 	ВОПРОС: ЭЛЕКТРОСВАРЩИК, ДОПОЛНИТЕЛЬНЫЕ СТРАХ ВЗНОСЫ, ОТЧЕТНОСТЬ. СИТУАЦИЯ: В штат необходимо принять электросварщика, работающего на ручной сварке, сваривающего каркасы для мебели лофт (столы, стулья). Специальная оценка условий труда ещё не проводилась, работник будет занят на ручной сварке менее 80% рабочего времени. Т.к. работник занят во вредных и тяжелых условиях менее 80 %, этот период не входит в льготный стаж, досрочная пенсия не полагается. 1. Можем ли мы принять сотрудника по основному месту работы в качестве разнорабочего на 0,5 ставки, и по внутреннему совместительству электросварщиком на 0,5 ставки? 2. В таком случае сколько часов поставить в табеле? По основному месту -4 часа, по совместительству 3,6 (сокращенное время 36 часов т.е. 7,2/2)? 4. Полагается в данном случае работнику сокращенная рабочая неделя 36 часов, дополнительный отпуск?	984	Добрый день! должны ли мы поставить работнику при приеме по совместительству сокращенный рабочий день. Работник работает полную рабочую неделю	2766331	1	0	0	19	0.994304418563843	Правда	0.94148713350296	Правда	0.9155431389808655
Нет, не должна.    Если у организации нет недвижимого имущества, она не признается плательщиком налога на имущество, а значит, сдавать декларацию по налогу на имущество (в том числе раздел 4) она не обязана. Это следует из пункта 1 статьи 80, пункта 1 статьи 373 и статьи 374 НК.     Обоснование в материалах Системы Главбух:  https://vip.1gl.ru/#/document/86/289902 	"VIII. Заполнение Раздела 4 Декларации (введен Приказом ФНС России от 09.12.2020 N КЧ-7-21/889@)  8.1. Раздел 4 заполняется российскими и иностранными организациями, осуществляющими деятельность в Российской Федерации через постоянные представительства, учитывающими на балансе организации в качестве объектов основных средств объекты движимого имущества. Раздел 4 заполняется организацией один раз в одной из представляемых ею Деклараций за соответствующий налоговый период. При отсутствии у организации объектов налогообложения по налогу Раздел 4 не заполняется.  Приказ ФНС России от 14.08.2019 N СА-7-21/405@ (ред. от 09.12.2020) ""Об утверждении формы и формата представления налоговой декларации по налогу на имущество организаций в электронной форме и порядка ее заполнения, а также о признании утратившими силу приказов Федеральной налоговой службы от 31.03.2017 N ММВ-7-21/271@ и от 04.10.2018 N ММВ-7-21/575@"" {КонсультантПлюс}  Вопрос: если у организации НЕТ объектов недвижимого имущества, должна ли она подавать раздел 4 за 2020 год?"	985	здравствуйте, у конструктор заполнения декларации по налогу на имущество организаций . Возникли разногласия с налоговой инспекцией по разделу 1	839592	1	0	0	19	0.779808521270752	Правда	0.891936242580414	Правда	0.8969751000404358
Да, можете. В законе о самозанятых нет ограничений для оказания бухгалтерских услуг.  Плательщики налога на профессиональный доход вправе совмещать деятельность на этом спецрежиме с работой по найму. Например, когда сдают жилье в аренду. С зарплаты наниматель заплатит НДФЛ и страховые взносы (подп. 8 п. 2 ст. 6 Закона от 27.11.2018 № 422-ФЗ). Налогом на профессиональный доход будут облагаться доходы от переведенных на этот спецрежим видов деятельности (п. 1 ст. 6 Закона от 27.11.2018 № 422-ФЗ, письма ФНС от 28.08.2019 № СД-4-3/17127 и от 25.01.2019 № СД-3-3/458).  Обоснование в материалах Системы Главбух:  https://vip.1gl.ru/#/document/16/72530/   https://vip.1gl.ru/#/document/86/281479/ 	Добрый день. Работая официально главным бухгалтером нескольких организаций, могу ли я зарегистрироваться как самозанятое лицо для оказания бухгалтерских услуг другим организациям и физическим лицам (никак не связанных с моим официальным местом работы)? Спасибо. 	986	добрый день, подскажите, бухгалтер работающий в найме по основному месту работы может ли открыть самозанятость для оказания бухгалтерских услуг?	2241706	1	0	0	19	0.974918782711029	Правда	0.955376625061035	Правда	0.9661446809768677
Во-первых, Вам нужно провести инвентаризацию. Для этого:    приказом создайте комиссию (если у Вас нет постоянно действующей) для проведения инвентаризации  издайте приказ о проведении инвентаризации  можно создать отдельную комиссию по списанию испорченных товаров, а можно возложить эти обязанности на инвентаризационную комиссию.   По итогам инвентаризации составьте обычный набор документов:  - инвентарная опись  - сличительная ведомость  - ведомость итогов инвентаризации.  Кроме того, Вам потребуется составить акт о списании и/или уценке испорченных ТМЦ (можно использовать унифицированную форму ТОРГ-15). на основании этого акта можно издать приказ о списании и уценке.  В бухучете испорченные товары спишите так:  - Д 94   К 41.  ту часть товаров, которая не подлежит использованию ни в каком качестве. спишите как потери в результате форс-мажорных обстоятельств: - Д 91.2   К 94   в налоговом учете эти потери признайте полностью в составе внереализационных расходов по пп.6 п.2 ст.265 НК.  Та часть Товаров, которая может быть использована в каком-то качестве (например, можно продать по сниженной цене), учитывается так:  - Д 41  уцененные товары  - К 94   товары отразите по рыночной цене с учетом их физического состояния. Если будет проводиться экспертиза (например. для оценки рыночной стоимости), учтите ее стоимость так:  - Д 44   К 60 (76)  - Д 91.2   К 94   спишите потерю стоимости товаров.  В налоговом учете уценку не отражайте. Но в дальнейшем, когда будете уцененные  товары реализовывать, в доход Вы включите фактическую выручку от продажи по сниженной цене. а в расходы- полную стоимость товаров. Полученный убыток можно полностью учесть при расчете налоговой базы по налогу на прибыль.  НДС по списанным и уцененным товарам восстанавливать не нужно.  Более подробно об этом Вы можете узнать, перейдя по ссылке:  https://vip.1gl.ru/#/document/12/212520/  https://vip.1gl.ru/#/document/16/68710/    	Просьба подсказать в следующей ситуации. Предприятие на ОСНО, занимается оптовой продажей и является плательщиком НДС. На складе произошло возгорание, одна секция на складе выгорела. Есть акт от Пожарников. Где произошло возгорание, часть товара попорчена, часть сгорела. Что делать в бух.и налоговом учёте, какие проводки и какие действия от бухгалтера и руководителя? Заранее Спасибо за помощь в ответах.  	987	Добрый день! Как оформить списание испорченных бочек, которые числятся на складе (счет 10). Приказы, унифицированные формы и т.д. Спасибо!	17829882	1	0	0	19	0.973777115345001	Правда	0.958222210407257	Правда	0.9453268051147461
Даже в текущем периоде мать-одиночку с ребенком до 14 лет (ребенком- инвалидом до 18 лет) сократить нельзя.  Более подробно об этом Вы можете узнать, перейдя по ссылке:  https://www.1gl.ru/#/document/86/93158/ 	Добрый день! В связи со сложившейся ситуацией на рынке (в сравнении с предыдущими годами 2019,2018) у нас упали продажи в 3 раза. Соответственно, хотим сократить штатную единицу бухгалтера-материалиста ( 1 единица), эту должность занимает мать -одиночка, которую по закону мы уволить не можем. Что нам делать? Содержать ее из жалости нам накладно, так как вся ее работа сейчас уменьшилась , то что она делала за 8-часовой рабочий день, она делает это за 1,5 часа. Другую должность мы ей тоже предложить не можем, так как компания небольшая, каждый занимается в своем направлении. Как мы можем уволить этого сотрудника по сокращению штатной единицы, если она является матерью-одиночкой (отца ребенка вообще нет, алиментов нет). Есть ли какое-то решение? Как это правильно оформить?	988	Добрый день! Мать одиночка,хочет выйти на работу. Если она выйдет официально на работу, пособие как мать одиночка она потеряет?	866514	1	0	0	19	0.965079843997955	Правда	0.934167444705963	Правда	0.9379631876945496
Официальные разъяснения по Вашей ситуации отсутствуют. При сдаче уточненной отчетности, ранее поданные сведения обновляются. Поэтому целесообразно отправить полный состав уточненной бухгалтерской отчетности. Также повторно отправьте и аудиторское заключение.  Материалы Системы Главбух по вашему вопросу:  https://vip.1gl.ru/#/document/86/179553/       	Здравствуйте! Сдали в ИФНС бухотчетность за 2019г., в составе прикрепили пояснительную записку и аудиторское заключение (АО). Пришло уведомление об уточнении, необходимо подать уточненку (есть наша ошибка). Вопрос: Нужно ли в состав уточненной Бухгалтерской отчетности снова прикреплять пояснительную записку и аудиторское заключение?	989	Добрый день! Сдали бухгалтерскую отчетность с пояснительной запиской, сегодня обнаружили что в пояснительной записке есть ошибка, что нужно сделать	18038050	1	0	0	19	0.975840210914612	Правда	0.971405386924744	Правда	0.9652053117752075
Ответ зависит от условий договора, заключенного ИП от имени китайского поставщика с российскими покупателями. Если согласно условиям договора таможенным оформлением занимается ИП (является декларантом), то он подает таможенную декларацию, уплачивает НДС по поручению китайского поставщика. В этом случае покупатели не платят НДС при импорте, соответственно вычета такого налога у них нет (письмо Минфина от 14.06.2011 № 03-07-08/188). Если по условиям договора таможенным оформлением занимаются покупатели (они являются декларантами), то они подают таможенную декларацию, уплачивают НДС на таможне и принимают его к вычету при выполнении условий, установленных статьями 171, 172 НК (принятие товаров на учет, предназначение для облагаемых НДС операций, уплата НДС на таможне).  Материалы Системы Главбух по вашему вопросу:  https://www.1gl.ru/#/document/16/64739/  https://www.1gl.ru/#/document/16/57889/ 	ИП на УСН Доходы работает по агентскому договору с Китаем. По условиям договора, ИП находит дистрибьюторов и клиентов, продает потребительские товары от имени китайского контрагента, занимается приемом и пересылкой заказов клиентом и дистрибьюторам. Должен ли ИП в этом случае платить импортный НДС?	990	Добрый день! Подскажите ИП не УСН доходы покупает запчасти в Китае по агентскому договору, должны отчитываться в гос органы?	4963307	1	0	0	19	0.717251002788544	Ложь	0.797241628170013	Правда	0.8406928181648254
Добрый день!  По нашему мнению, задолженность по налогам за 2019 год безопаснее заплатить к моменту закрытия ИП.  Так, если Вы закроете ИП в феврале 2020 года, то в течение 5 дней Вы должны подать 3-НДФЛ за 2020 года (например, закрыли 20 февраля, подать декларацию надо до 25 февраля). Оплатить должны в течение 15 дней с момента подачи декларации.  Т.е. предполагается, максимально через 20 дней после закрытия ИП задолженность по НДФЛ должна быть погашена полностью (естественно, не должно быть долгов за 2019 год).  Если будете погашать в июле 2020, то неизбежно начислят пени.  Что касается НДС, официальных разъяснений нет. В письме МИНФИНА РОССИИ ОТ 03.08.2010 № 03-02-07/2-124 лишь указано, что прекращение физическим лицом деятельности в качестве индивидуального предпринимателя не является обстоятельством, которое влечет прекращение возникшей от осуществления такой деятельности обязанности по уплате налога. И что  в случае прекращения деятельности в качестве индивидуального предпринимателя у физического лица сохраняется обязанность представления налоговых деклараций и уплаты налогов за тот период, в котором он осуществлял свою деятельность в качестве индивидуального предпринимателя.  Во избежание вопросов со стороны налоговых органов, НДС за 2019 год целесообразно погасить к закрытию ИП.  А по 2020 году декларацию представить до 25 апреля. А заплатить НДС за 2020 год  равными долями до 25 числа апреля, мая, июня. Материалы Системы Главбух по вашему вопросу:  https://www.1gl.ru/#/document/189/290511/  https://www.1gl.ru/#/document/99/902231661/ 	А по декларации 3НДФЛ за 2019 год оплатить налог надо до прекращения деятельности ИП, или можно в установленный срок до 15.07.2020года. Так же и по НДС за 4 квартал последний срок уплаты 25.03.2020года, а если деятельность прекращается значит надо уплатить налог до факта прекращения деятельности ИП, правильно,	991	Добрый день! Сдали ликвидационную УСН в марте, а ип закрыли в апреле нужно подавать декларацию единую за 2 кв?	3257174	1	0	0	19	0.884979605674744	Ложь	0.86609160900116	Правда	0.8827400207519531
По вопросу обязательного хранения ТТН у покупателя, если саму доставку товара покупателю осуществляет поставщик, вычет НДС и расходы на товар при отсутствии ТТН     Если поставщик доставляет товар покупателю собственными силами, и услуги перевозки отдельно поставщику покупатель не оплачивает (затраты на перевозку включены в стоимость товара), то в качестве документального подтверждения получения товара (расходов по приобретению товара) достаточно наличия товарной накладной или УПД  (письмо Минфина России от 15.06.10 № 03-03-06/1/413).  Наличие ТТН в этом случае необаятельно.  То есть, в Вашей ситуации расходы вы правомерно учитываете на основании товарных накладных (или УПД), при отсутствии ТТН.  В ответ на требование ФНС о представлении ТТН можно сообщить, что перевозку груза организует поставщик за свой счет, поэтому никаких транспортных документов (ТТН или транспортные накладные) в адрес покупателя не оформляется.     Продажу (отгрузку) товаров документируют товарной накладной по форме № ТОРГ-12, составленной в двух экземплярах. Первый экземпляр остается у организации-продавца, второй передается покупателю и является основанием для оприходования товаров покупателем (указания, утвержденные постановлением Госкомстата от 25.12.1998 № 132, ч. 1 ст. 9 Закона от 06.12.2011 № 402-ФЗ). Поэтому, если поставщик представил товарную накладную по форме № ТОРГ-12, этого достаточно для отражения организацией-покупателем, не являющимся заказчиком перевозки, поступления товара и принятия входного НДС к вычету. Аналогичные разъяснения содержатся в письме Минфина от 30.10.2012 № 03-07-11/461.   Подробнее об этом в рекомендациях Системы Главбух:  https://www.1gl.ru/#/document/16/62508/tit6/  https://vip.1gl.ru/#/document/12/156481/ 	Добрый день! Подскажите, пожалуйста! Обязательно ли хранить ТТН на каждую поставку товара от поставщика, если в договоре на поставку товара отсутствует стоимость доставки и саму доставку товара покупателю осуществляет поставщик? В праве ли, налоговая инспекция признать покупку товара не действительной из-за отсутствия ТТН и соответственно снять налоговые вычеты по НДС?	992	Если в стоимость товара включена стоимость доставки товара, покупателю необходимо иметь транспортную накладную или ТТН для подтверждения перед налоговой?	17651084	1	0	0	19	0.986416578292847	Правда	0.963728845119476	Правда	0.9641424417495728
По вопросу уплаты фиксированных взносов за 2020 г.  Фиксированные взносы рассчитайте за весь год предпринимательской деятельности. Предприниматель платит фиксированные взносы на обязательное пенсионное и медицинское страхование, независимо от применяемой системы налогообложения, с момента регистрации в ЕГРИП.  В 2020 году размер страховых взносов ИП за себя зависит от суммы дохода предпринимателя и отрасли, в которой он работает.  Так, предпринимателю за полный период деятельности необходимо перечислить фиксированные взносы:  на пенсионное страхование - 32448 руб. (если деятельность не поименована в перечне пострадавших отраслей), либо - 20318 руб. (если деятельность поименована в перечне).  на обязательное медицинское страхование за 2020 год   8426 руб. Ответ подготовлен на основе материала:  https://www.1gl.ru/#/document/16/63512 По вопросу заполнения декларации по УСН за 2020 г.  В декларации по УСН заполняйте данные только за 1 квартал 2020 года,  если далее деятельность по УСН не велась и не было доходов, облагаемых УСН. Ответ подготовлен на основе материала:  https://www.1gl.ru/#/document/16/66720 По вопросу учета фиксированных взносов при налогообложении  При совмещении УСН (доходы) и ПСН и при отсутствии наемного персонала всю сумму взносов можно учесть в рамках УСН по общим правилам для этого спецрежима. То есть без 50% ограничения. Ответ подготовлен на основе материала:  https://www.1gl.ru/#/document/86/170187   	Добрый день! ИП на усн доходы - с 01 апреля перешел на патент - срок до 31.12.20г. 1. В каком размере ИП должен платить фиксированные взносы за себя, за весь год или только за 1 квартал? 2. Декларация по усн заполнять за 2020г только указывая данные за 1 квартал 20г по налогу усн - доходы? 3. Также можно зачесть в размере не более 50% страховых? Спасибо!	993	Добрый день. ИП УСН + ПНС должен платить 1% страховых взносов с общей суммы дохода или только с УСН?	5431038	1	0	0	19	0.992190062999725	Правда	0.940718710422516	Правда	0.9128872752189636
